1,1,10,1000072,0,0,"2021-02-25 15:46:54","2021-02-25 15:46:54"
1,1,10,1000073,0,0,"2021-02-25 15:46:54","2021-02-25 15:46:54"
1,1,10,1000074,0,0,"2021-02-25 15:46:54","2021-02-25 15:46:54"
1,1,10,1000075,0,0,"2021-02-25 15:46:54","2021-02-25 15:46:54"
1,1,10,1000076,0,0,"2021-02-25 15:46:54","2021-02-25 15:46:54"
1,1,10,1000077,0,0,"2021-02-25 15:46:54","2021-02-25 15:46:54"
1,1,10,1000078,0,0,"2021-02-25 15:46:54","2021-02-25 15:46:54"
1,1,10,1000079,0,0,"2021-02-25 15:46:54","2021-02-25 15:46:54"
1,1,10,1000080,0,0,"2021-02-25 15:46:54","2021-02-25 15:46:54"
1,1,10,1000081,0,0,"2021-02-25 15:46:54","2021-02-25 15:46:54"
1,1,10,1000082,0,0,"2021-02-25 15:46:54","2021-02-25 15:46:54"
1,1,10,1000083,0,0,"2021-02-25 15:46:54","2021-02-25 15:46:54"
1,1,10,1000084,0,0,"2021-02-25 15:46:54","2021-02-25 15:46:54"
1,1,10,1000085,0,0,"2021-02-25 15:46:54","2021-02-25 15:46:54"
1,1,10,1000086,0,0,"2021-02-25 15:46:54","2021-02-25 15:46:54"
1,1,10,1000087,0,0,"2021-02-25 15:46:54","2021-02-25 15:46:54"
1,1,10,1000088,0,0,"2021-02-25 15:46:54","2021-02-25 15:46:54"
1,1,10,1000089,0,0,"2021-02-25 15:46:54","2021-02-25 15:46:54"
1,1,10,1000090,0,0,"2021-02-25 15:46:54","2021-02-25 15:46:54"
1,1,10,1000091,0,0,"2021-02-25 15:46:54","2021-02-25 15:46:54"
1,1,10,1000092,0,0,"2021-02-25 15:46:54","2021-02-25 15:46:54"
1,1,10,1000093,0,0,"2021-02-25 15:46:54","2021-02-25 15:46:54"
1,1,10,1000094,0,0,"2021-02-25 15:46:54","2021-02-25 15:46:54"
1,1,10,1000095,0,0,"2021-02-25 15:46:54","2021-02-25 15:46:54"
1,1,10,1000096,0,0,"2021-02-25 15:46:54","2021-02-25 15:46:54"
1,1,10,1000097,0,0,"2021-02-25 15:46:54","2021-02-25 15:46:54"
1,1,10,1000098,0,0,"2021-02-25 15:46:54","2021-02-25 15:46:54"
1,1,10,1000099,0,0,"2021-02-25 15:46:54","2021-02-25 15:46:54"
